 #,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Parent Genres,Album,Album Date ,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,Label,ISRC
1917,"LoveWave - Eurovision 2016 - Armenia","Iveta Mukuchyan",120,4A,71,2025-03-16,02:58,30,"","","LoveWave (Eurovision 2016 - Armenia)",2016-03-30,54,9,0,33,0,10,-8,F minor,4,6F3waFskKCqXmiR5gaquey,"Universal Music A/S",DKUM71600074
1918,"LoveWave - Eurovision 2016 - Armenia","Iveta Mukuchyan",120,4A,71,2025-03-16,02:58,30,"","","LoveWave (Eurovision 2016 - Armenia)",2016-03-30,54,9,0,33,0,10,-8,F minor,4,6F3waFskKCqXmiR5gaquey,"Universal Music A/S",DKUM71600074
1919,"If Love Was a Crime - Eurovision 2016 - Bulgaria","Poli Genova",110,8B,83,2025-03-16,02:59,39,"","","If Love Was a Crime (Eurovision 2016 - Bulgaria)",2016-03-30,61,2,0,52,0,20,-5,C,4,1G5qDCiqei7ozj5ku43TuR,"Universal Music A/S",ATI211698701
1920,"If Love Was a Crime - Eurovision 2016 - Bulgaria","Poli Genova",110,8B,83,2025-03-16,02:59,39,"","","If Love Was a Crime (Eurovision 2016 - Bulgaria)",2016-03-30,61,2,0,52,0,20,-5,C,4,1G5qDCiqei7ozj5ku43TuR,"Universal Music A/S",ATI211698701
1921,"Walk On Water","Ira Losco",124,2A,81,2025-03-16,03:05,29,"","","Walk On Water",2016-04-08,38,0,0,18,0,10,-5,D#/E♭ minor,4,6t9ECIs2ypkHQQ49VvhA3h,"WM Sweden",MTAO81600020
1922,"Walk On Water","Ira Losco",124,2A,81,2025-03-16,03:05,29,"","","Walk On Water",2016-04-08,38,0,0,18,0,10,-5,D#/E♭ minor,4,6t9ECIs2ypkHQQ49VvhA3h,"WM Sweden",MTAO81600020
1923,"What's the Pressure","Laura Tesoro",117,1B,81,2025-03-16,02:51,37,"","","What's the Pressure",2016-04-15,75,2,0,76,10,0,-3,B,4,4d3fHHVvWpwrKK727XE3b1,"Line Extensions",BEA031600011
1924,"What's the Pressure","Laura Tesoro",117,1B,81,2025-03-16,02:51,37,"","","What's the Pressure",2016-04-15,75,2,0,76,10,0,-3,B,4,4d3fHHVvWpwrKK727XE3b1,"Line Extensions",BEA031600011
1925,"Love Injected","Aminata",144,6A,29,2025-03-16,03:19,32,"","","Inner Voice",2016-04-15,45,12,2,16,0,10,-10,G minor,5,1hWgnVgAhxwP2YDLWeh8xh,"Aminata Music",TCACN1674051
1926,"Love Injected","Aminata",144,6A,29,2025-03-16,03:19,32,"","","Inner Voice",2016-04-15,45,12,2,16,0,10,-10,G minor,5,1hWgnVgAhxwP2YDLWeh8xh,"Aminata Music",TCACN1674051
1927,"Say Yay! - Eurovision Spain - 2016","Barei",125,4A,79,2025-03-22,02:58,0,"","","Throw The Dice",2016-04-22,64,2,0,53,0,10,-6,F minor,4,7DtnbNXYrv8ldS4xqA87tT,"Universal Music Spain S.L.",ES5701600226
1928,"Say Yay! - Eurovision Spain - 2016","Barei",125,4A,79,2025-03-22,02:58,0,"","","Throw The Dice",2016-04-22,64,2,0,53,0,10,-6,F minor,4,7DtnbNXYrv8ldS4xqA87tT,"Universal Music Spain S.L.",ES5701600226
1929,"Loin d’ici - Esc Version","ZOË",143,9A,71,2025-03-16,03:01,35,"","","Debut Deluxe",2016-04-29,62,50,0,48,0,10,-4,E minor,4,3BRBtijNjtOO9MrQnYATgT,"GRS MUSIC / Global Rockstar GmbH",ATTF51600001
1930,"Loin d’ici - Esc Version","ZOË",143,9A,71,2025-03-16,03:01,35,"","","Debut Deluxe",2016-04-29,62,50,0,48,0,10,-4,E minor,4,3BRBtijNjtOO9MrQnYATgT,"GRS MUSIC / Global Rockstar GmbH",ATTF51600001
1931,"J'ai cherché","Amir",120,3B,88,2025-03-16,03:32,56,"french pop, variété française, chanson","Folk, Traditional Music, Pop","Au coeur de moi",2016-04-29,57,3,0,49,0,10,-5,C♯/D♭,4,1lzRxwbdl86iJlYMz48KoD,"Warner (France)",FR9W11520485
1932,"J'ai cherché","Amir",120,3B,88,2025-03-16,03:32,56,"french pop, variété française, chanson","Folk, Traditional Music, Pop","Au coeur de moi",2016-04-29,57,3,0,49,0,10,-5,C♯/D♭,4,1lzRxwbdl86iJlYMz48KoD,"Warner (France)",FR9W11520485
1933,"Ghost - From The Voice Of Germany","Jamie-Lee",170,3A,60,2025-03-16,03:55,36,"","","Berlin",2016-04-29,47,33,0,21,0,0,-7,A#/B♭ minor,4,1Sao6YuJ4c133gemipn2lg,"The Voice Of Germany",DEUM71503724
1934,"Ghost - From The Voice Of Germany","Jamie-Lee",170,3A,60,2025-03-16,03:55,36,"","","Berlin",2016-04-29,47,33,0,21,0,0,-7,A#/B♭ minor,4,1Sao6YuJ4c133gemipn2lg,"The Voice Of Germany",DEUM71503724
1935,"Addio... addio...","Claudio Villa",78,7A,21,2025-03-16,03:39,2,"canzone napoletana","Traditional Music","Playlist: Claudio Villa",2016-04-29,33,82,0,29,0,10,-12,D minor,4,4p4AhGl45BXuDmNAPfLBUL,"WM Italy",ITD016203495
